Sentence #,Word,Tag
,",",O
,then,O
,it,O
,is,O
,3,O
,cm,O
,in,O
,diameter,B-Quality
,volume,B-Quality
,factor,O
,is,O
,about,O
,how,O
,much,O
,is,O
,left,O
,of,O
,the,O
,volume,B-Quality
,of,O
,a,O
,decaying,O
,trunk,O
,.,O
Sentence: 57,Riparian,B-Environment
,reserves,I-Environment
,are,O
,strips,O
,of,O
,forest,B-Environment
,retained,O
,alongside,O
,rivers,O
,in,O
,cultivated,B-Environment
,areas,I-Environment
,",",O
,primarily,O
,for,O
,their,O
,positive,O
,hydrological,O
,impact,O
,.,O
Sentence: 58,Decay,B-Phenomena
,class,O
,of,O
,downed,O
,wood,B-Matter
,A,O
,decay,B-Phenomena
,classification,O
,",",O
,giving,O
,a,O
,rough,O
,or,O
,quick,O
,estimate,O
,of,O
,how,O
,far,O
,the,O
,decay,B-Phenomena
,process,O
,of,O
,an,O
,object,O
,has,O
,advanced,O
,.,O
Sentence: 59,coarse,B-Matter
,sand,I-Matter
,:,O
,<,O
,2000-630ÃŽÂ¼m,O
,sieves,O
,and,O
,KÃƒÂ¶hn,O
,pipette,O
,",",O
,drying,O
,oven,O
,",",O
,balance,O
,Grain,B-Quality
,size,I-Quality
,distribution,I-Quality
,(,O
,msa,O
,),O
,",",O
,...,O
,msa,O
,Wikipedia,O
,on,O
,soil,B-Environment
,classification,O
,:,O
,Engineers,O
,",",O
,typically,O
,geotechnical,O
,engineers,O
,",",O
,classify,O
,soils,B-Environment
,according,O
,to,O
,their,O
,engineering,B-Quality
,properties,I-Quality
,as,O
,they,O
,relate,O
,to,O
,use,O
,for,O
,foundation,O
,support,O
,or,O
,building,O
,material,O
,.,O
Sentence: 60,Many,O
,survey,O
,respondents,O
,reported,O
,that,O
,conditions,O
,are,O
,drier,O
,and,O
,rainfall,B-Phenomena
,timing,O
,is,O
,becoming,O
,less,O
,predictable,O
,.,O
Sentence: 61,--,O
,-,O
,6,O
,digit,O
,metal,B-Matter
,tags,O
,starting,O
,with,O
,3,O
,were,O
,also,O
,used,O
,for,O
,woody,B-Environment
,debris,O
,items,O
,--,O
,the,O
,reference,O
,file,O
,linking,O
,metal,B-Matter
,tags,O
,to,O
,tree,B-Organism
,individual,O
,tags,O
,is,O
,called,O
,``,O
,Tree,B-Organism
,stem,O
,reference,O
,list,O
,for,O
,the,O
,Comparative,O
,Study,O
,Sites,B-Environment
,(,O
,CSPs,O
,),O
,),O
,Silver,O
,ID,O
,given,O
,by,O
,Martin,O
,",",O
,in,O
,this,O
,case,O
,the,O
,tree,B-Organism
,was,O
,considered,O
,alive,B-Quality
,by,O
,Martin,O
,",",O
,and,O
,dead,B-Quality
,by,O
,AnjaCSP,O
,metal,B-Matter
,tag,O
,number,O
,(,O
,trees,B-Organism
,",",O
,woody,B-Environment
,debris,O
,),O
,;,O
,Datagroup,O
,description,O
,:,O
,CSP,O
,metal,B-Matter
,tag,O
,number,O
,(,O
,trees,B-Organism
,",",O
,woody,B-Environment
,debris,O
,),O
,;,O
,Datagroup,O
,description,O
,:,O
,CSP,O
,tree,B-Organism
,individuals,O
,were,O
,marked,O
,mostly,O
,with,O
,metal,B-Matter
,tags,O
,but,O
,also,O
,additional,O
,tags,O
,were,O
,used,O
,.,O
Sentence: 62,(,O
,samp_num_dist60,O
,:,O
,Sampling,O
,/,O
,Number,O
,(,O
,disturbed,O
,samples,O
,),O
,:,O
,Soil,B-Environment
,horizon,I-Environment
,description,I-Quality
,II,O
,;,O
,samp_num_dist60,O
,),O
,Basic,O
,information,O
,on,O
,soil,B-Quality
,properties,I-Quality
,",",O
,according,O
,to,O
,``,O
,Eckelmann,O
,",",O
,W.,O
,",",O
,Sponagel,O
,",",O
,H.,O
,",",O
,Grottenthaler,O
,",",O
,W.,O
,",",O
,Hartmann,O
,",",O
,J.,O
,K.,O
,",",O
,Hartwich,O
,",",O
,R.,O
,",",O
,Janetzko,O
,",",O
,P.,O
,",",O
,...,O
,&,O
,Traidl,O
,",",O
,R.,O
,(,O
,2005,O
,),O
,.,O
Sentence: 63,end,O
,date,O
,of,O
,the,O
,event,O
,Helper,O
,(,O
,event_mm_bo,O
,),O
,",",O
,millimeter,O
,event_mm_bo,O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,(,O
,event_mm_bo,O
,:,O
,rainfall,B-Quality
,amount,I-Quality
,as,O
,measured,O
,by,O
,the,O
,rainfall,B-Phenomena
,collecting,O
,bottle,O
,;,O
,copied,O
,from,O
,the,O
,rainfall,B-Phenomena
,event,I-Phenomena
,overview,O
,),O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,Helper,O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,rainfall,B-Quality
,amount,I-Quality
,as,O
,measured,O
,by,O
,the,O
,rainfall,B-Phenomena
,collecting,O
,bottle,O
,;,O
,copied,O
,from,O
,the,O
,rainfall,B-Phenomena
,event,I-Phenomena
,overview,O
,Helper,O
,(,O
,event_mm_va,O
,),O
,",",O
,millimeter,O
,event_mm_va,O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,(,O
,event_mm_va,O
,:,O
,rainfall,B-Quality
,amount,I-Quality
,as,O
,measured,O
,by,O
,the,O
,Vaisala,O
,sensor,O
,;,O
,copied,O
,from,O
,the,O
,rainfall,B-Phenomena
,event,I-Phenomena
,overview,O
,),O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,Helper,O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,rainfall,B-Quality
,amount,I-Quality
,as,O
,measured,O
,by,O
,the,O
,Vaisala,O
,sensor,O
,;,O
,copied,O
,from,O
,the,O
,rainfall,B-Phenomena
,event,I-Phenomena
,overview,O
,Helper,O
,(,O
,event_mm_tb,O
,),O
,",",O
,millimeter,O
,event_mm_tb,O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,(,O
,event_mm_tb,O
,:,O
,rainfall,B-Quality
,amount,I-Quality
,as,O
,measured,O
,by,O
,the,O
,tipping,O
,bucket,O
,rain,O
,gauge,O
,;,O
,copied,O
,from,O
,the,O
,rainfall,B-Phenomena
,event,I-Phenomena
,overview,O
,),O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,Helper,O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,rainfall,B-Quality
,amount,I-Quality
,as,O
,measured,O
,by,O
,the,O
,tipping,O
,bucket,O
,rain,O
,gauge,O
,;,O
,copied,O
,from,O
,the,O
,rainfall,B-Phenomena
,event,I-Phenomena
,overview,O
,Splashcup,O
,position,O
,(,O
,position_scb,O
,),O
,",",O
,position_scb,O
,Categories,O
,with,O
,``,O
,P,O
,P,O
,and,O
,a,O
,number,O
,indicate,O
,splashcups,O
,installed,O
,in,O
,the,O
,Main,O
,Experimental,O
,set,O
,up,O
,.,O
Sentence: 64,Consequences,O
,of,O
,tropical,O
,land,B-Quality
,use,I-Quality
,for,O
,multitrophic,O
,biodiversity,O
,and,O
,ecosystem,B-Environment
,functioning,O
,Our,O
,knowledge,O
,about,O
,land-use,B-Quality
,impacts,O
,on,O
,biodiversity,O
,and,O
,ecosystem,B-Environment
,functioning,O
,is,O
,mostly,O
,limited,O
,to,O
,single,O
,trophic,O
,levels,O
,",",O
,leaving,O
,us,O
,uncertain,O
,about,O
,whole-community,O
,biodiversity-ecosystem,O
,functioning,O
,relationships,O
,.,O
Sentence: 65,We,O
,identified,O
,several,O
,gaps,O
,and,O
,limitations,O
,in,O
,research,O
,on,O
,the,O
,pollination,B-Phenomena
,ecology,O
,and,O
,breeding,O
,systems,O
,of,O
,domesticated,O
,taxa,O
,and,O
,their,O
,wild,O
,relatives,O
,in,O
,Yunnan,O
,and,O
,asked,O
,the,O
,following,O
,questions,O
,:,O
,(,O
,1,O
,),O
,What,O
,is,O
,known,O
,about,O
,pollination,B-Phenomena
,systems,O
,of,O
,edible,O
,and,O
,medicinal,O
,plants,B-Organism
,in,O
,Yunnan,O
,?,O
Sentence: 66,Linking,O
,biodiversity,O
,and,O
,ecosystems,B-Environment
,:,O
,towards,O
,a,O
,unifying,O
,ecological,O
,theory,O
,Community,B-Environment
,ecology,O
,and,O
,ecosystem,B-Environment
,ecology,O
,provide,O
,two,O
,perspectives,O
,on,O
,complex,O
,ecological,O
,systems,O
,that,O
,have,O
,largely,O
,complementary,O
,strengths,O
,and,O
,weaknesses,O
,.,O
Sentence: 67,This,O
,data,O
,set,O
,replaces,O
,all,O
,previous,O
,Animal,B-Organism
,Center,O
,Outcomes,O
,data,O
,sets,O
,.,O
Sentence: 68,Total,O
,number,O
,of,O
,individuals,O
,of,O
,ants,B-Organism
,Herbivore,B-Quality
,damage,I-Quality
,(,O
,Herbivory,B-Organism
,),O
,",",O
,percent,B-Quality
,Herbivory,I-Quality
,Herbivore,I-Quality
,damage,I-Quality
,in,O
,percentage,O
,or,O
,as,O
,herbivory,B-Quality
,classes,I-Quality
,e.g,O
,.,O
Sentence: 69,We,O
,found,O
,weak,O
,but,O
,significant,O
,positive,O
,relationships,O
,between,O
,riparian,O
,reserve,O
,width,O
,and,O
,dung,O
,beetle,O
,diversity,O
,",",O
,and,O
,between,O
,reserve,O
,vegetation,O
,complexity,O
,and,O
,dung,O
,beetle,O
,abundance,B-Quality
,",",O
,suggesting,O
,that,O
,these,O
,features,O
,may,O
,increase,O
,the,O
,conservation,B-Phenomena
,value,O
,of,O
,riparian,B-Environment
,reserves,I-Environment
,.,O
Sentence: 70,Willingness-to-pay,O
,(,O
,WTP,O
,),O
,estimates,O
,were,O
,significant,O
,and,O
,positive,O
,",",O
,and,O
,respondents,O
,reported,O
,high,O
,gains,O
,in,O
,well-being,O
,across,O
,3,O
,axes,O
,derived,O
,from,O
,environmental,O
,psychology,O
,theories,O
,(,O
,reflection,O
,",",O
,attachment,O
,",",O
,continuity,O
,with,O
,past,O
,),O
,.,O
Sentence: 71,biroi,B-Organism
,(,O
,Crematogaster,B-Organism
,cf,O
,.,O
Sentence: 72,Do,O
,riparian,B-Environment
,reserves,I-Environment
,support,O
,dung,O
,beetle,O
,biodiversity,O
,and,O
,ecosystem,B-Environment
,services,O
,in,O
,oil,O
,palm-dominated,O
,tropical,O
,landscapes,O
,?,O
Sentence: 73,event,O
,no,O
,--,O
,event,O
,no,O
,--,O
,running,O
,number,O
,of,O
,rainfall,B-Phenomena
,events,I-Phenomena
,Helper,O
,(,O
,camp,O
,),O
,",",O
,dimensionless,O
,camp,O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,(,O
,camp,O
,:,O
,campaign,O
,no,O
,--,O
,campaign,O
,--,O
,running,O
,number,O
,of,O
,campaigns,O
,(,O
,1=2008,O
,",",O
,2=2009,O
,",",O
,3=2010,O
,),O
,),O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,Helper,O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,campaign,O
,no,O
,--,O
,campaign,O
,--,O
,running,O
,number,O
,of,O
,campaigns,O
,(,O
,1=2008,O
,",",O
,2=2009,O
,",",O
,3=2010,O
,),O
,Date,O
,time,O
,information,O
,(,O
,begin,O
,),O
,",",O
,dimensionless,O
,begin,O
,Date,O
,time,O
,information,O
,",",O
,given,O
,as,O
,year,O
,or,O
,as,O
,date,O
,or,O
,as,O
,date,O
,time,O
,.,O
Sentence: 74,age,B-Quality
,bacteria,B-Organism
,CSP,O
,fungi,B-Organism
,microbial,B-Quality
,biomass,I-Quality
,PLFA,O
,soil,B-Environment
,soil,B-Quality
,base,I-Quality
,soil,B-Quality
,depth,I-Quality
,soil,B-Environment
,horizon,I-Environment
,soil,B-Matter
,lipids,I-Matter
,Find,O
,the,O
,list,O
,of,O
,keywords,O
,here,O
,:,O
,Age,B-Quality
,CSP,O
,depth,B-Quality
,horizon,B-Quality
,lab_num,O
,sample_num,O
,PLFA,O
,Bacteria,B-Organism
,Fungi,B-Organism
,List,O
,of,O
,headers,O
,of,O
,the,O
,data,O
,columns,O
,in,O
,this,O
,dataset,O
,Permission,O
,is,O
,granted,O
,to,O
,anybody,O
,to,O
,access,O
,",",O
,use,O
,and,O
,publish,O
,all,O
,open,O
,for,O
,public,O
,data,O
,freely,O
,.,O
Sentence: 75,The,O
,country,B-Location
,retains,O
,extensive,O
,written,O
,records,O
,of,O
,agricultural,O
,and,O
,apicultural,O
,practices,O
,",",O
,facilitating,O
,contemporary,O
,studies,O
,of,O
,some,O
,important,O
,taxa,O
,.,O
Sentence: 76,Potential,O
,areas,O
,for,O
,conservation,B-Phenomena
,almost,O
,double,O
,the,O
,surface,O
,area,B-Quality
,of,O
,currently,O
,protected,O
,areas,O
,.,O
Sentence: 77,end,O
,time,O
,of,O
,surveyDate,O
,time,O
,information,O
,;,O
,Datagroup,O
,description,O
,:,O
,Date,O
,time,O
,information,O
,Helper,O
,(,O
,plotignore,O
,),O
,",",O
,dimensionless,O
,plotignore,O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,(,O
,plotignore,O
,:,O
,I,O
,renamed,O
,the,O
,``,O
,K21,O
,K21,O
,to,O
,plot,O
,19,O
,",",O
,since,O
,the,O
,page,O
,numbers,O
,fitted,O
,best,O
,.,O
Sentence: 78,In,O
,contrast,O
,",",O
,the,O
,distributions,O
,of,O
,the,O
,RAD,O
,components,O
,of,O
,biodiversity,O
,(,O
,community,B-Environment
,abundance,B-Quality
,",",O
,richness,B-Quality
,",",O
,and,O
,evenness,O
,),O
,were,O
,relatively,O
,smooth,O
,across,O
,the,O
,study,O
,area,B-Quality
,",",O
,suggesting,O
,that,O
,assemblage,O
,structure,O
,(,O
,i.e,O
,.,O
Sentence: 79,Restoring,O
,multiple,O
,forest,B-Environment
,functions,O
,requires,O
,multiple,O
,species,B-Organism
,.,O
Sentence: 80,Therefore,O
,",",O
,sequence,O
,data,O
,remaining,O
,after,O
,processing,O
,reads,O
,through,O
,both,O
,HoloBee-Barcode,O
,and,O
,HoloBee-Mop,O
,that,O
,do,O
,not,O
,map,O
,to,O
,the,O
,honey,B-Organism
,bee,I-Organism
,genome,O
,may,O
,contain,O
,unique,O
,data,O
,from,O
,taxonomic,O
,variants,O
,or,O
,novel,O
,species,B-Organism
,.,O
Sentence: 81,shihzy_2000-2011-birds-strikes-planes,O
,2000-2011,O
,Birds,B-Organism
,Strikes,O
,Planes,O
,From,O
,2000-2011,O
,",",O
,the,O
,FAA,O
,released,O
,the,O
,number,O
,of,O
,incidents,O
,where,O
,birds,B-Organism
,have,O
,struck,O
,a,O
,plane,O
,.,O
Sentence: 82,Neighbours,O
,were,O
,defined,O
,as,O
,all,O
,individuals,O
,whose,O
,top,B-Quality
,height,I-Quality
,(,O
,corrected,O
,for,O
,the,O
,slope,O
,position,O
,(,O
,z-axis,O
,),O
,),O
,cut,O
,the,O
,hull,O
,of,O
,a,O
,reversed,O
,cone,O
,with,O
,an,O
,opening,O
,angle,O
,of,O
,70Ã¢â€”Â¦,O
,and,O
,positioned,O
,with,O
,its,O
,tip,O
,at,O
,the,O
,foot,O
,of,O
,the,O
,target,O
,tree,B-Organism
,(,O
,following,O
,the,O
,method,O
,of,O
,Biging,O
,and,O
,Dobbertin,O
,",",O
,1992,O
,),O
,.,O
Sentence: 83,The,O
,goal,O
,of,O
,genetic,B-Phenomena
,barcoding,I-Phenomena
,is,O
,to,O
,associate,O
,a,O
,nucleotide,B-Matter
,sequence,I-Matter
,sample,I-Matter
,to,O
,a,O
,taxonomically,O
,valid,O
,species,B-Organism
,.,O
Sentence: 84,SUMMARY,O
,This,O
,data,O
,set,O
,shows,O
,point,O
,locations,B-Location
,of,O
,Bird,B-Organism
,Conservation,O
,Areas,B-Quality
,.,O
Sentence: 85,Marine,O
,Biodiversity,O
,in,O
,Japanese,O
,Waters,O
,To,O
,understand,O
,marine,O
,biodiversity,O
,in,O
,Japanese,O
,waters,O
,",",O
,we,O
,have,O
,compiled,O
,information,O
,on,O
,the,O
,marine,O
,biota,O
,in,O
,Japanese,O
,waters,O
,",",O
,including,O
,the,O
,number,O
,of,O
,described,O
,species,B-Organism
,(,O
,species,B-Quality
,richness,I-Quality
,),O
,",",O
,the,O
,history,O
,of,O
,marine,O
,biology,O
,research,O
,in,O
,Japan,O
,",",O
,the,O
,state,O
,of,O
,knowledge,O
,",",O
,the,O
,number,O
,of,O
,endemic,O
,species,B-Organism
,",",O
,the,O
,number,O
,of,O
,identified,O
,but,O
,undescribed,O
,species,B-Organism
,",",O
,the,O
,number,O
,of,O
,known,O
,introduced,O
,species,B-Organism
,",",O
,and,O
,the,O
,number,O
,of,O
,taxonomic,O
,experts,O
,and,O
,identification,O
,guides,O
,",",O
,with,O
,consideration,O
,of,O
,the,O
,general,O
,ocean,B-Environment
,environmental,O
,background,O
,",",O
,such,O
,as,O
,the,O
,physical,O
,and,O
,geological,O
,settings,O
,.,O
Sentence: 86,Moreover,O
,",",O
,BEF,O
,research,O
,has,O
,been,O
,mainly,O
,derived,O
,from,O
,studies,O
,measuring,O
,a,O
,single,O
,ecosystem,B-Environment
,process,O
,that,O
,often,O
,represents,O
,resource,O
,consumption,O
,within,O
,a,O
,given,O
,habitat,B-Environment
,.,O
Sentence: 87,Herb,B-Environment
,layer,I-Environment
,communities,I-Environment
,can,O
,serve,O
,as,O
,ecosystem,O
,functioning,O
,variable,O
,",",O
,which,O
,is,O
,of,O
,importance,O
,for,O
,all,O
,community,B-Environment
,and,O
,ecosystem-based,O
,statements,O
,.,O
Sentence: 88,We,O
,also,O
,evaluate,O
,a,O
,multiplex,O
,PCR,O
,strategy,O
,",",O
,as,O
,compared,O
,to,O
,commonly,O
,used,O
,single,O
,amplicon,O
,workflow,O
,",",O
,using,O
,three,O
,newly,O
,designed,O
,primer,O
,sets,O
,targeting,O
,a,O
,wide,O
,array,O
,of,O
,benthic,B-Organism
,macroinvertebrate,I-Organism
,taxa,B-Organism
,.,O
Sentence: 89,Plant,B-Quality
,nitrogen,I-Quality
,concentrations,I-Quality
,across,O
,three,O
,focus,O
,species,B-Organism
,were,O
,18,O
,%,O
,higher,O
,when,O
,earthworms,B-Organism
,were,O
,present,O
,;,O
,composition,B-Quality
,of,O
,plant,B-Environment
,communities,I-Environment
,did,O
,not,O
,affect,O
,plant,B-Quality
,quality,I-Quality
,.,O
Sentence: 90,It,O
,is,O
,thus,O
,vital,O
,to,O
,assess,O
,the,O
,extent,O
,to,O
,which,O
,existing,O
,protected,B-Environment
,area,I-Environment
,systems,O
,represent,O
,those,O
,services,O
,.,O
Sentence: 91,We,O
,propose,O
,that,O
,if,O
,different,O
,species,B-Organism
,occupy,O
,different,O
,positions,O
,along,O
,these,O
,tradeoffs,O
,it,O
,will,O
,contribute,O
,to,O
,biodiversity,O
,maintenance,O
,in,O
,local,O
,communities,B-Environment
,or,O
,even,O
,at,O
,lager,O
,scale,O
,.,O
Sentence: 92,We,O
,present,O
,the,O
,first,O
,systematic,O
,investigation,O
,of,O
,biodiversity,O
,s,O
,effect,O
,on,O
,ecosystem,B-Environment
,multifunctionality,O
,across,O
,multiple,O
,taxa,O
,",",O
,trophic,O
,levels,O
,and,O
,habitats,B-Environment
,using,O
,a,O
,comprehensive,O
,database,O
,of,O
,94,O
,manipulations,O
,of,O
,species,B-Quality
,richness,I-Quality
,.,O
Sentence: 93,string,O
,#,O
,string,O
,dir_quad,O
,int_ext,O
,INT/EXT,O
,string,O
,#,O
,string,O
,int_ext,O
,a_b,O
,A,O
,&,O
,B,O
,string,O
,#,O
,string,O
,a_b,O
,data_labels,O
,Data,O
,Labels,O
,string,O
,#,O
,string,O
,data_labels,O
,series_name,O
,Series,O
,Name,O
,string,O
,#,O
,string,O
,series_name,O
,sample_1,O
,Sample,O
,#,O
,1,O
,number,O
,#,O
,decimal,O
,sample_1,O
,sample_2,O
,Sample,O
,#,O
,2,O
,number,O
,#,O
,decimal,O
,sample_2,O
,sample_3,O
,Sample,O
,#,O
,3,O
,number,O
,#,O
,decimal,O
,sample_3,O
,sample_4,O
,Sample,O
,#,O
,4,O
,number,O
,#,O
,decimal,O
,sample_4,O
,average_na_meq_100g,O
,Average,O
,Na,O
,(,O
,meq/100g,O
,),O
,number,O
,#,O
,decimal,O
,average_na_meq_100g,O
,st_dev_na_meq_100g,O
,St.,O
,Dev,O
,Na,O
,(,O
,meq/100g,O
,),O
,number,O
,#,O
,decimal,O
,st_dev_na_meq_100g,O
,data/na.csv,O
,csv,O
,na_total_bases,O
,vegetation_class,O
,Vegetation,B-Environment
,Class,O
,string,O
,#,O
,string,O
,vegetation_class,O
,dir_quad,O
,DIR,O
,.,O
Sentence: 94,presence,O
,of,O
,termites,O
,Organisms,B-Organism
,found,O
,on,O
,or,O
,in,O
,specimen,O
,(,O
,rot,O
,),O
,",",O
,dimensionless,O
,rot,O
,Organisms,B-Organism
,found,O
,in,O
,the,O
,specimen,O
,under,O
,study,O
,.,O
Sentence: 95,We,O
,discuss,O
,the,O
,relative,O
,contribution,O
,of,O
,our,O
,different,O
,approaches,O
,",",O
,notably,O
,the,O
,contribution,O
,of,O
,genetic,O
,barcoding,O
,",",O
,used,O
,for,O
,the,O
,first,O
,time,O
,to,O
,investigate,O
,the,O
,diet,O
,of,O
,a,O
,large,O
,tropical,O
,mammal,O
,",",O
,and,O
,how,O
,local,O
,traditional,O
,ecological,O
,knowledge,O
,is,O
,accredited,O
,and,O
,valuable,O
,for,O
,research,O
,on,O
,the,O
,ecology,O
,of,O
,elusive,O
,animals,O
,.,O
Sentence: 96,(,O
,CSP13,O
,:,O
,BEF,O
,research,O
,plot,O
,where,O
,the,O
,abundance,B-Quality
,of,O
,species,B-Organism
,x,O
,is,O
,estimated,O
,),O
,dimensionless,O
,real,O
,Abundance,B-Quality
,Number,O
,of,O
,individuals,O
,determined,O
,for,O
,the,O
,respective,O
,category,O
,.,O
Sentence: 97,We,O
,tested,O
,speciesspecific,O
,differences,O
,of,O
,crown,B-Quality
,area,I-Quality
,",",O
,relative,B-Quality
,crown,I-Quality
,displacement,I-Quality
,and,O
,stem,B-Quality
,inclination,I-Quality
,using,O
,a,O
,mixed,O
,effects,O
,model,O
,with,O
,species,B-Organism
,as,O
,fixed,O
,effect,O
,and,O
,plot,O
,as,O
,random,O
,effect,O
,.,O
Sentence: 98,By,O
,farming,O
,fungus,B-Organism
,in,O
,specialized,O
,garden,B-Environment
,chambers,O
,",",O
,these,O
,dominant,O
,Neotropical,B-Organism
,herbivores,I-Organism
,facilitate,O
,rapid,O
,large-scale,O
,plant,B-Quality
,biomass,I-Quality
,conversion,O
,.,O
Sentence: 99,The,O
,designation,O
,and,O
,management,O
,of,O
,proposed,O
,priority,O
,sites,O
,needs,O
,to,O
,be,O
,addressed,O
,in,O
,order,O
,to,O
,increase,O
,the,O
,representation,O
,of,O
,ecosystem,B-Environment
,services,O
,within,O
,the,O
,Chilean,O
,protected,B-Environment
,area,I-Environment
,system,O
,.,O
Sentence: 100,Finally,O
,",",O
,understanding,O
,of,O
,liming,O
,impacts,O
,on,O
,soil,B-Environment
,and,O
,crop,O
,processes,O
,are,O
,explored,O
,together,O
,with,O
,functional,O
,aspects,O
,(,O
,in,O
,terms,O
,of,O
,ecosystems,O
